TIMESTAMP,CLIMATE_TEMP,HEATER_SURFACE_TEMP,OUTSIDE_TEMP,CLIMATE_HUMIDITY,SOIL_MOISTURE,
2024-06-13 20:26:23.991265,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:26:25.313288,20.41,20.31,22.00,90.38,0.15
2024-06-13 20:26:26.314256,20.41,20.31,22.00,90.42,0.15
2024-06-13 20:26:27.314246,20.41,20.31,22.00,90.42,0.15
2024-06-13 20:26:28.314252,20.41,20.31,22.00,90.42,0.15
2024-06-13 20:26:29.314254,20.43,20.31,22.00,90.44,0.15
2024-06-13 20:26:30.635287,20.39,20.31,22.00,90.39,0.15
2024-06-13 20:26:31.636228,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:26:32.636244,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:26:33.636226,20.39,20.31,22.00,90.38,0.15
2024-06-13 20:26:34.636240,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:26:35.957272,20.43,20.31,22.00,90.42,0.15
2024-06-13 20:26:36.958247,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:26:37.958229,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:26:38.958201,20.41,20.31,22.00,90.39,0.15
2024-06-13 20:26:39.958202,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:26:41.280174,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:26:42.280185,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:26:43.280185,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:26:44.280254,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:26:45.280171,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:26:46.602171,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:26:47.602213,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:26:48.602197,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:26:49.602202,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:26:50.602153,20.43,20.31,22.00,90.43,0.15
2024-06-13 20:26:51.924146,20.39,20.31,22.00,90.41,0.15
2024-06-13 20:26:52.924157,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:26:53.924153,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:26:54.924133,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:26:55.924139,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:26:57.246106,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:26:58.246123,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:26:59.246123,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:27:00.246107,20.43,20.37,22.00,90.45,0.15
2024-06-13 20:27:01.246130,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:27:02.568084,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:27:03.568091,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:27:04.568097,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:27:05.568108,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:27:06.568081,20.41,20.31,22.00,90.44,0.15
2024-06-13 20:27:07.890057,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:27:08.890082,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:27:09.890069,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:27:10.890052,20.42,20.31,22.00,90.40,0.15
2024-06-13 20:27:11.890065,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:27:13.212037,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:27:14.212047,20.39,20.31,22.00,90.41,0.15
2024-06-13 20:27:15.212032,20.39,20.31,22.00,90.41,0.15
2024-06-13 20:27:16.212040,20.39,20.31,22.00,90.38,0.15
2024-06-13 20:27:17.212024,20.41,20.31,22.00,90.38,0.15
2024-06-13 20:27:18.534013,20.39,20.31,22.00,90.41,0.15
2024-06-13 20:27:19.534028,20.42,20.31,22.00,90.42,0.15
2024-06-13 20:27:20.534019,20.42,20.31,22.00,90.42,0.15
2024-06-13 20:27:21.534020,20.41,20.31,22.00,90.40,0.15
2024-06-13 20:27:22.534051,20.42,20.31,22.00,90.40,0.15
2024-06-13 20:27:23.856000,20.42,20.31,22.00,90.39,0.15
2024-06-13 20:27:24.856007,20.39,20.31,22.00,90.38,0.15
2024-06-13 20:27:25.856006,20.39,20.31,22.00,90.38,0.15
2024-06-13 20:27:26.856034,20.39,20.31,22.00,90.39,0.15
2024-06-13 20:27:27.856036,20.42,20.31,22.00,90.40,0.15
2024-06-13 20:27:29.179000,20.43,20.31,22.00,90.40,0.15
2024-06-13 20:27:30.178985,20.41,20.31,22.00,90.39,0.15
2024-06-13 20:27:31.178979,20.41,20.31,22.00,90.39,0.15
2024-06-13 20:27:32.178979,20.39,20.31,22.00,90.41,0.15
2024-06-13 20:27:33.178970,20.41,20.31,22.00,90.37,0.15
2024-06-13 20:27:34.500944,20.41,20.31,22.00,90.39,0.15
2024-06-13 20:27:35.500956,20.42,20.31,22.00,90.40,0.15
2024-06-13 20:27:36.500983,20.42,20.31,22.00,90.40,0.15
2024-06-13 20:27:37.500949,20.39,20.31,22.00,90.39,0.15
2024-06-13 20:27:38.500958,20.39,20.31,22.00,90.38,0.15
2024-06-13 20:27:39.822949,20.42,20.31,22.00,90.39,0.15
2024-06-13 20:27:40.823902,20.42,20.31,22.00,90.38,0.15
2024-06-13 20:27:41.823880,20.42,20.31,22.00,90.38,0.15
2024-06-13 20:27:42.823887,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:27:43.823869,20.39,20.31,22.00,90.38,0.15
2024-06-13 20:27:45.144929,20.41,20.31,22.00,90.41,0.15
2024-06-13 20:27:46.145863,20.41,20.31,22.00,90.42,0.15
2024-06-13 20:27:47.145856,20.41,20.31,22.00,90.42,0.15
2024-06-13 20:27:48.145876,20.43,20.31,22.00,90.39,0.15
2024-06-13 20:27:49.145869,20.42,20.31,22.00,90.40,0.15
2024-06-13 20:27:50.466887,20.42,20.31,22.00,90.32,0.15
2024-06-13 20:27:51.467839,20.43,20.31,22.00,90.40,0.15
2024-06-13 20:27:52.467857,20.43,20.31,22.00,90.40,0.15
2024-06-13 20:27:53.467827,20.41,20.31,22.00,90.37,0.15
2024-06-13 20:27:54.467846,20.41,20.31,22.00,90.40,0.15
2024-06-13 20:27:55.788889,20.41,20.31,22.00,90.40,0.15
2024-06-13 20:27:56.789813,20.39,20.31,22.00,90.39,0.15
2024-06-13 20:27:57.789847,20.39,20.31,22.00,90.39,0.15
2024-06-13 20:27:58.789824,20.42,20.31,22.00,90.40,0.15
2024-06-13 20:27:59.789804,20.41,20.31,22.00,90.39,0.15
2024-06-13 20:28:01.110848,20.39,20.31,22.00,90.40,0.15
2024-06-13 20:28:02.111794,20.42,20.31,22.00,90.42,0.15
2024-06-13 20:28:03.111799,20.42,20.31,22.00,90.42,0.15
2024-06-13 20:28:04.111784,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:28:05.111782,20.43,20.31,22.00,90.43,0.15
2024-06-13 20:28:06.432841,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:28:07.433766,20.43,20.31,22.00,90.42,0.15
2024-06-13 20:28:08.433769,20.43,20.31,22.00,90.42,0.15
2024-06-13 20:28:09.433758,20.43,20.31,22.00,90.42,0.15
2024-06-13 20:28:10.433755,20.39,20.31,22.00,90.41,0.15
2024-06-13 20:28:11.755731,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:28:12.755745,20.41,20.31,22.00,90.40,0.15
2024-06-13 20:28:13.755745,20.41,20.31,22.00,90.40,0.15
2024-06-13 20:28:14.755738,20.41,20.31,22.00,90.42,0.15
2024-06-13 20:28:15.755733,20.42,20.31,22.00,90.42,0.15
2024-06-13 20:28:17.077738,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:28:18.077740,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:28:19.077745,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:28:20.077714,20.42,20.31,22.00,90.42,0.15
2024-06-13 20:28:21.077711,20.43,20.31,22.00,90.38,0.15
2024-06-13 20:28:22.399702,20.42,20.31,22.00,90.41,0.15
2024-06-13 20:28:23.399703,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:28:24.399695,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:28:25.399693,20.43,20.31,22.00,90.44,0.15
2024-06-13 20:28:26.399725,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:28:27.722690,20.42,20.31,22.00,90.46,0.15
2024-06-13 20:28:28.722693,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:28:29.722701,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:28:30.722679,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:28:31.722696,20.42,20.31,22.00,90.44,0.15
2024-06-13 20:28:33.044642,20.43,20.31,22.00,90.42,0.15
2024-06-13 20:28:34.044653,20.43,20.31,22.00,90.43,0.15
2024-06-13 20:28:35.044648,20.43,20.31,22.00,90.43,0.15
2024-06-13 20:28:36.044642,20.42,20.31,22.00,90.46,0.15
2024-06-13 20:28:37.044639,20.41,20.31,22.00,90.43,0.15
2024-06-13 20:28:38.366644,20.42,20.31,22.00,90.45,0.15
2024-06-13 20:28:39.366626,20.42,20.31,22.00,90.46,0.15
2024-06-13 20:28:40.366621,20.42,20.31,22.00,90.46,0.15
2024-06-13 20:28:41.366618,20.42,20.31,22.00,90.48,0.15
2024-06-13 20:28:42.366640,20.42,20.31,22.00,90.50,0.15
2024-06-13 20:28:43.688589,20.42,20.31,22.00,90.42,0.15
2024-06-13 20:28:44.688632,20.42,20.31,22.00,90.45,0.15
2024-06-13 20:28:45.688637,20.42,20.31,22.00,90.45,0.15
2024-06-13 20:28:46.688636,20.42,20.31,22.00,90.47,0.15
2024-06-13 20:28:47.688626,20.41,20.25,22.00,90.47,0.15
2024-06-13 20:28:49.010599,20.41,20.31,22.00,90.49,0.15
2024-06-13 20:28:50.010591,20.42,20.31,22.00,90.48,0.15
2024-06-13 20:28:51.010614,20.42,20.31,22.00,90.48,0.15
2024-06-13 20:28:52.010581,20.42,20.31,22.00,90.45,0.15
2024-06-13 20:28:53.010573,20.42,20.31,22.00,90.48,0.15
2024-06-13 20:28:54.332569,20.42,20.31,22.00,90.49,0.15
2024-06-13 20:28:55.332561,20.42,20.31,22.00,90.48,0.15
2024-06-13 20:28:56.332549,20.42,20.31,22.00,90.48,0.15
2024-06-13 20:28:57.332573,20.42,20.31,22.00,90.50,0.15
2024-06-13 20:28:58.332548,20.42,20.31,22.00,90.51,0.15
2024-06-13 20:28:59.654525,20.43,20.31,22.00,90.50,0.15
2024-06-13 20:29:00.654535,20.43,20.31,22.00,90.49,0.15
2024-06-13 20:29:01.654554,20.43,20.31,22.00,90.49,0.15
2024-06-13 20:29:02.654563,20.43,20.31,22.00,90.47,0.15
2024-06-13 20:29:03.654559,20.41,20.31,22.00,90.51,0.15
2024-06-13 20:29:04.976531,20.42,20.31,22.00,90.48,0.15
2024-06-13 20:29:05.976528,20.45,20.31,22.00,90.49,0.15
2024-06-13 20:29:06.976510,20.45,20.31,22.00,90.49,0.15
2024-06-13 20:29:07.976507,20.41,20.31,22.00,90.47,0.15
2024-06-13 20:29:08.977463,20.42,20.31,22.00,90.48,0.15
2024-06-13 20:29:10.298518,20.43,20.31,22.00,90.51,0.15
2024-06-13 20:29:11.299459,20.41,20.31,22.00,90.50,0.15
2024-06-13 20:29:12.299461,20.41,20.31,22.00,90.50,0.15
2024-06-13 20:29:13.299484,20.43,20.31,22.00,90.51,0.15
2024-06-13 20:29:14.299426,20.43,20.31,22.00,90.50,0.15
2024-06-13 20:29:15.620454,20.42,20.31,22.25,90.49,0.15
2024-06-13 20:29:16.621441,20.41,20.31,22.25,90.50,0.15
2024-06-13 20:29:17.621418,20.41,20.31,22.25,90.50,0.15
2024-06-13 20:29:18.621412,20.41,20.31,22.25,90.50,0.15
2024-06-13 20:29:19.621406,20.42,20.31,22.25,90.50,0.15
2024-06-13 20:29:20.942434,20.42,20.31,22.25,90.55,0.15
2024-06-13 20:29:21.943400,20.42,20.31,22.25,90.53,0.15
2024-06-13 20:29:22.943387,20.42,20.31,22.25,90.53,0.15
2024-06-13 20:29:23.943413,20.42,20.31,22.25,90.51,0.15
2024-06-13 20:29:24.943401,20.42,20.31,22.25,90.47,0.15
2024-06-13 20:29:26.264419,20.42,20.31,22.25,90.51,0.15
2024-06-13 20:29:27.265379,20.39,20.31,22.25,90.51,0.15
2024-06-13 20:29:28.265368,20.39,20.31,22.25,90.51,0.15
2024-06-13 20:29:29.265363,20.42,20.31,22.25,90.49,0.15
2024-06-13 20:29:30.265371,20.42,20.31,22.25,90.54,0.15
2024-06-13 20:29:31.587427,20.42,20.31,22.25,90.54,0.15
2024-06-13 20:29:32.588351,20.43,20.31,22.25,90.53,0.15
2024-06-13 20:29:33.588388,20.43,20.31,22.25,90.53,0.15
2024-06-13 20:29:34.588343,20.43,20.31,22.25,90.51,0.15
2024-06-13 20:29:35.588376,20.42,20.31,22.25,90.51,0.15
2024-06-13 20:29:36.909367,20.41,20.31,22.25,90.54,0.15
2024-06-13 20:29:37.910330,20.42,20.31,22.25,90.54,0.15
2024-06-13 20:29:38.910321,20.42,20.31,22.25,90.54,0.15
2024-06-13 20:29:39.910321,20.43,20.31,22.25,90.54,0.15
2024-06-13 20:29:40.910352,20.43,20.31,22.25,90.53,0.15
2024-06-13 20:29:42.231339,20.42,20.31,22.25,90.54,0.15
2024-06-13 20:29:43.232305,20.43,20.31,22.25,90.55,0.15
2024-06-13 20:29:44.232299,20.43,20.31,22.25,90.55,0.15
2024-06-13 20:29:45.232294,20.42,20.31,22.25,90.53,0.15
2024-06-13 20:29:46.232293,20.43,20.31,22.25,90.56,0.15
2024-06-13 20:29:47.554279,20.42,20.31,22.25,90.55,0.15
2024-06-13 20:29:48.554283,20.42,20.31,22.25,90.53,0.15
2024-06-13 20:29:49.554300,20.42,20.31,22.25,90.53,0.15
2024-06-13 20:29:50.554276,20.43,20.31,22.25,90.55,0.15
2024-06-13 20:29:51.554292,20.42,20.31,22.25,90.54,0.15
2024-06-13 20:29:52.876244,20.43,20.31,22.25,90.56,0.15
2024-06-13 20:29:53.876255,20.42,20.31,22.25,90.55,0.15
2024-06-13 20:29:54.876249,20.42,20.31,22.25,90.55,0.15
2024-06-13 20:29:55.876249,20.42,20.31,22.25,90.56,0.15
2024-06-13 20:29:56.876252,20.42,20.31,22.25,90.55,0.15
2024-06-13 20:29:58.198228,20.41,20.31,22.25,90.55,0.15
2024-06-13 20:29:59.198238,20.42,20.31,22.25,90.55,0.15
2024-06-13 20:30:00.198256,20.42,20.31,22.25,90.55,0.15
2024-06-13 20:30:01.198244,20.43,20.31,22.25,90.57,0.15
2024-06-13 20:30:02.198219,20.43,20.31,22.25,90.58,0.15
2024-06-13 20:30:03.520200,20.43,20.31,22.25,90.54,0.15
2024-06-13 20:30:04.520217,20.42,20.31,22.25,90.58,0.15
2024-06-13 20:30:05.520236,20.42,20.31,22.25,90.58,0.15
2024-06-13 20:30:06.520226,20.43,20.31,22.25,90.56,0.15
2024-06-13 20:30:07.520222,20.42,20.31,22.25,90.57,0.15
2024-06-13 20:30:08.842189,20.43,20.31,22.25,90.59,0.15
2024-06-13 20:30:09.842190,20.42,20.31,22.25,90.55,0.15
2024-06-13 20:30:10.842223,20.42,20.31,22.25,90.55,0.15
2024-06-13 20:30:11.842228,20.42,20.31,22.25,90.58,0.15
2024-06-13 20:30:12.842202,20.41,20.31,22.25,90.55,0.15
2024-06-13 20:30:14.164146,20.42,20.31,22.25,90.58,0.15
2024-06-13 20:30:15.164162,20.41,20.31,22.25,90.59,0.15
2024-06-13 20:30:16.164157,20.41,20.31,22.25,90.59,0.15
2024-06-13 20:30:17.164178,20.45,20.31,22.25,90.59,0.15
2024-06-13 20:30:18.164146,20.41,20.31,22.25,90.60,0.15
2024-06-13 20:30:19.486148,20.42,20.31,22.25,90.54,0.15
2024-06-13 20:30:20.486139,20.43,20.31,22.25,90.60,0.15
2024-06-13 20:30:21.486150,20.43,20.31,22.25,90.60,0.15
2024-06-13 20:30:22.486146,20.43,20.31,22.25,90.59,0.15
2024-06-13 20:30:23.486136,20.42,20.31,22.25,90.60,0.15
2024-06-13 20:30:24.808094,20.43,20.31,22.25,90.58,0.15
2024-06-13 20:30:25.808139,20.42,20.31,22.25,90.60,0.15
2024-06-13 20:30:26.808116,20.42,20.31,22.25,90.60,0.15
2024-06-13 20:30:27.808106,20.43,20.31,22.25,90.61,0.15
2024-06-13 20:30:28.808196,20.42,20.31,22.25,90.59,0.15
2024-06-13 20:30:30.131077,20.42,20.31,22.25,90.61,0.15
2024-06-13 20:30:31.131091,20.45,20.31,22.25,90.60,0.15
2024-06-13 20:30:32.131087,20.45,20.31,22.25,90.60,0.15
2024-06-13 20:30:33.131087,20.43,20.31,22.25,90.59,0.15
2024-06-13 20:30:34.131079,20.43,20.31,22.25,90.61,0.15
2024-06-13 20:30:35.453051,20.42,20.31,22.25,90.65,0.15
2024-06-13 20:30:36.453103,20.42,20.37,22.25,90.62,0.15
2024-06-13 20:30:37.453063,20.42,20.31,22.25,90.62,0.15
2024-06-13 20:30:38.453059,20.45,20.31,22.25,90.61,0.15
2024-06-13 20:30:39.454007,20.43,20.31,22.25,90.59,0.15
2024-06-13 20:30:40.775037,20.43,20.31,22.25,90.60,0.15
2024-06-13 20:30:41.775996,20.43,20.31,22.25,90.63,0.15
2024-06-13 20:30:42.776024,20.43,20.31,22.25,90.63,0.15
2024-06-13 20:30:43.775983,20.45,20.31,22.25,90.63,0.15
2024-06-13 20:30:44.776015,20.43,20.31,22.25,90.61,0.15
2024-06-13 20:30:46.097019,20.42,20.31,22.25,90.58,0.15
2024-06-13 20:30:47.097989,20.43,20.31,22.25,90.62,0.15
2024-06-13 20:30:48.097968,20.43,20.31,22.25,90.62,0.15
2024-06-13 20:30:49.097967,20.42,20.31,22.25,90.60,0.15
2024-06-13 20:30:50.097965,20.43,20.31,22.25,90.61,0.15
2024-06-13 20:30:51.418998,20.43,20.31,22.25,90.67,0.15
2024-06-13 20:30:52.419948,20.41,20.31,22.25,90.58,0.15
2024-06-13 20:30:53.419941,20.41,20.31,22.25,90.58,0.15
2024-06-13 20:30:54.419937,20.43,20.31,22.25,90.61,0.15
2024-06-13 20:30:55.419934,20.45,20.31,22.25,90.63,0.15
2024-06-13 20:30:56.740959,20.42,20.31,22.25,90.62,0.15
2024-06-13 20:30:57.741935,20.42,20.31,22.25,90.63,0.15
2024-06-13 20:30:58.741923,20.42,20.37,22.25,90.63,0.15
2024-06-13 20:30:59.741918,20.43,20.31,22.25,90.60,0.15
2024-06-13 20:31:00.741913,20.43,20.31,22.25,90.62,0.15
2024-06-13 20:31:02.063892,20.43,20.31,22.25,90.65,0.15
2024-06-13 20:31:03.063901,20.41,20.31,22.25,90.62,0.15
2024-06-13 20:31:04.063893,20.41,20.31,22.25,90.62,0.15
2024-06-13 20:31:05.063892,20.43,20.31,22.25,90.64,0.15
2024-06-13 20:31:06.063886,20.42,20.31,22.25,90.66,0.15
2024-06-13 20:31:07.384922,20.41,20.31,22.25,90.61,0.15
2024-06-13 20:31:08.385877,20.42,20.31,22.25,90.63,0.15
2024-06-13 20:31:09.385872,20.42,20.31,22.25,90.63,0.15
2024-06-13 20:31:10.385881,20.43,20.31,22.25,90.64,0.15
2024-06-13 20:31:11.385869,20.43,20.31,22.25,90.66,0.15
2024-06-13 20:31:12.707837,20.42,20.31,22.25,90.63,0.15
2024-06-13 20:31:13.707859,20.43,20.31,22.25,90.67,0.15
2024-06-13 20:31:14.707846,20.43,20.31,22.25,90.67,0.15
2024-06-13 20:31:15.707844,20.48,20.31,22.25,90.68,0.15
2024-06-13 20:31:16.707847,20.43,20.31,22.25,90.65,0.15
2024-06-13 20:31:18.029820,20.42,20.31,22.25,90.63,0.15
2024-06-13 20:31:19.029863,20.43,20.31,22.25,90.68,0.15
2024-06-13 20:31:20.029823,20.43,20.31,22.25,90.68,0.15
2024-06-13 20:31:21.029827,20.42,20.31,22.25,90.62,0.15
2024-06-13 20:31:22.029817,20.42,20.31,22.25,90.66,0.15
2024-06-13 20:31:23.351804,20.45,20.31,22.25,90.64,0.15
2024-06-13 20:31:24.351803,20.43,20.31,22.25,90.60,0.15
2024-06-13 20:31:25.351798,20.43,20.31,22.25,90.60,0.15
2024-06-13 20:31:26.351799,20.42,20.31,22.25,90.66,0.15
2024-06-13 20:31:27.351803,20.41,20.31,22.25,90.62,0.15
2024-06-13 20:31:28.673765,20.45,20.31,22.25,90.66,0.15
2024-06-13 20:31:29.673781,20.46,20.31,22.25,90.66,0.15
2024-06-13 20:31:30.673796,20.46,20.31,22.25,90.66,0.15
2024-06-13 20:31:31.673821,20.43,20.31,22.25,90.70,0.15
2024-06-13 20:31:32.673779,20.45,20.31,22.25,90.68,0.15
2024-06-13 20:31:33.996744,20.42,20.31,22.25,90.66,0.15
2024-06-13 20:31:34.996774,20.43,20.31,22.25,90.67,0.15
2024-06-13 20:31:35.996756,20.43,20.31,22.25,90.67,0.15
2024-06-13 20:31:36.996749,20.42,20.31,22.25,90.66,0.15
2024-06-13 20:31:37.996743,20.42,20.31,22.25,90.66,0.15
2024-06-13 20:31:39.318719,20.48,20.31,22.25,90.70,0.15
2024-06-13 20:31:40.318738,20.43,20.31,22.25,90.67,0.15
2024-06-13 20:31:41.318729,20.43,20.31,22.25,90.67,0.15
2024-06-13 20:31:42.318725,20.43,20.31,22.25,90.66,0.15
2024-06-13 20:31:43.318759,20.45,20.31,22.25,90.63,0.15
2024-06-13 20:31:44.640698,20.42,20.31,22.25,90.67,0.15
2024-06-13 20:31:45.640713,20.43,20.31,22.25,90.67,0.15
2024-06-13 20:31:46.640731,20.43,20.31,22.25,90.67,0.15
2024-06-13 20:31:47.640755,20.42,20.31,22.25,90.66,0.15
2024-06-13 20:31:48.640724,20.43,20.31,22.25,90.66,0.15
2024-06-13 20:31:49.962683,20.42,20.31,22.25,90.69,0.15
2024-06-13 20:31:50.962711,20.45,20.31,22.25,90.68,0.15
2024-06-13 20:31:51.962709,20.45,20.31,22.25,90.68,0.15
2024-06-13 20:31:52.962678,20.42,20.31,22.25,90.71,0.15
2024-06-13 20:31:53.962678,20.41,20.31,22.25,90.66,0.15
2024-06-13 20:31:55.284649,20.45,20.31,22.25,90.69,0.15
2024-06-13 20:31:56.284692,20.45,20.31,22.25,90.68,0.15
2024-06-13 20:31:57.284662,20.45,20.31,22.25,90.68,0.15
2024-06-13 20:31:58.284652,20.43,20.31,22.25,90.64,0.15
2024-06-13 20:31:59.284647,20.45,20.31,22.25,90.68,0.15
2024-06-13 20:32:00.606637,20.43,20.31,22.25,90.69,0.15
2024-06-13 20:32:01.606634,20.45,20.31,22.25,90.67,0.15
2024-06-13 20:32:02.606645,20.45,20.31,22.25,90.67,0.15
2024-06-13 20:32:03.606628,20.43,20.37,22.25,90.64,0.15
2024-06-13 20:32:04.606650,20.45,20.31,22.25,90.70,0.15
2024-06-13 20:32:05.928602,20.43,20.31,22.25,90.69,0.15
2024-06-13 20:32:06.928649,20.42,20.31,22.25,90.69,0.15
2024-06-13 20:32:07.929585,20.42,20.31,22.25,90.69,0.15
2024-06-13 20:32:08.929581,20.42,20.31,22.25,90.69,0.15
2024-06-13 20:32:09.929551,20.42,20.31,22.25,90.68,0.15
2024-06-13 20:32:11.250581,20.43,20.31,22.25,90.71,0.15
2024-06-13 20:32:12.251530,20.43,20.31,22.25,90.71,0.15
2024-06-13 20:32:13.251529,20.43,20.31,22.25,90.71,0.15
2024-06-13 20:32:14.251528,20.43,20.31,22.25,90.69,0.15
2024-06-13 20:32:15.251523,20.43,20.31,22.25,90.67,0.15
2024-06-13 20:32:16.572552,20.41,20.31,22.25,90.70,0.15
2024-06-13 20:32:17.573525,20.43,20.31,22.25,90.68,0.15
2024-06-13 20:32:18.573532,20.43,20.31,22.25,90.68,0.15
2024-06-13 20:32:19.573535,20.42,20.31,22.25,90.70,0.15
2024-06-13 20:32:20.573507,20.43,20.31,22.25,90.69,0.15
2024-06-13 20:32:21.894533,20.46,20.31,22.25,90.67,0.15
2024-06-13 20:32:22.895487,20.42,20.31,22.25,90.68,0.15
2024-06-13 20:32:23.895492,20.42,20.31,22.25,90.68,0.15
2024-06-13 20:32:24.895486,20.45,20.31,22.25,90.71,0.15
2024-06-13 20:32:25.895493,20.42,20.37,22.25,90.71,0.15
2024-06-13 20:32:27.216530,20.42,20.31,22.25,90.69,0.15
2024-06-13 20:32:28.217472,20.42,20.31,22.25,90.73,0.15
2024-06-13 20:32:29.217464,20.42,20.31,22.25,90.73,0.15
2024-06-13 20:32:30.217458,20.45,20.31,22.25,90.73,0.15
2024-06-13 20:32:31.217457,20.43,20.31,22.25,90.71,0.15
2024-06-13 20:32:32.539477,20.43,20.31,22.25,90.70,0.15
2024-06-13 20:32:33.540461,20.43,20.31,22.25,90.70,0.15
2024-06-13 20:32:34.540464,20.43,20.31,22.25,90.70,0.15
2024-06-13 20:32:35.540470,20.45,20.31,22.25,90.68,0.15
2024-06-13 20:32:36.540477,20.43,20.31,22.25,90.69,0.15
2024-06-13 20:32:37.861456,20.43,20.31,22.25,90.69,0.15
2024-06-13 20:32:38.862422,20.43,20.31,22.25,90.71,0.15
